"dt","paramname","station_code","observed_value","model_value"
2021-03-16 17:00:00.000 +0100,PM10,SlCzestoArmK,43.232,22.649
2021-03-16 18:00:00.000 +0100,PM10,SlCzestoArmK,32.530,23.524
2021-03-16 19:00:00.000 +0100,PM10,SlCzestoArmK,57.050,28.932
2021-03-16 20:00:00.000 +0100,PM10,SlCzestoArmK,66.804,26.803
2021-03-16 21:00:00.000 +0100,PM10,SlCzestoArmK,31.216,31.421
2021-03-16 22:00:00.000 +0100,PM10,SlCzestoArmK,28.987,29.220
2021-03-16 23:00:00.000 +0100,PM10,SlCzestoArmK,26.566,32.002
2021-03-17 00:00:00.000 +0100,PM10,SlCzestoArmK,22.931,30.233
2021-03-17 01:00:00.000 +0100,PM10,SlCzestoArmK,23.808,36.299
2021-03-17 02:00:00.000 +0100,PM10,SlCzestoArmK,27.813,33.013
2021-03-17 03:00:00.000 +0100,PM10,SlCzestoArmK,28.289,31.326
2021-03-17 04:00:00.000 +0100,PM10,SlCzestoArmK,24.826,30.805
2021-03-17 05:00:00.000 +0100,PM10,SlCzestoArmK,25.516,30.214
2021-03-17 06:00:00.000 +0100,PM10,SlCzestoArmK,31.529,30.730
2021-03-17 07:00:00.000 +0100,PM10,SlCzestoArmK,38.165,30.311
2021-03-17 08:00:00.000 +0100,PM10,SlCzestoArmK,44.197,29.367
2021-03-17 09:00:00.000 +0100,PM10,SlCzestoArmK,56.518,31.969
2021-03-17 10:00:00.000 +0100,PM10,SlCzestoArmK,50.846,28.239
2021-03-17 12:00:00.000 +0100,PM10,SlCzestoArmK,39.735,25.597
2021-03-17 13:00:00.000 +0100,PM10,SlCzestoArmK,43.159,24.879
2021-03-17 14:00:00.000 +0100,PM10,SlCzestoArmK,35.523,24.269
2021-03-17 15:00:00.000 +0100,PM10,SlCzestoArmK,35.164,21.160
2021-03-17 16:00:00.000 +0100,PM10,SlCzestoArmK,39.957,19.914
2021-03-17 17:00:00.000 +0100,PM10,SlCzestoArmK,40.933,19.152
2021-03-17 18:00:00.000 +0100,PM10,SlCzestoArmK,42.543,20.297
2021-03-17 19:00:00.000 +0100,PM10,SlCzestoArmK,37.090,21.298
2021-03-17 20:00:00.000 +0100,PM10,SlCzestoArmK,38.374,22.120
2021-03-17 21:00:00.000 +0100,PM10,SlCzestoArmK,29.420,21.953
2021-03-17 22:00:00.000 +0100,PM10,SlCzestoArmK,38.288,23.890
2021-03-17 23:00:00.000 +0100,PM10,SlCzestoArmK,27.049,27.720
2021-03-18 00:00:00.000 +0100,PM10,SlCzestoArmK,24.387,32.011
2021-03-18 01:00:00.000 +0100,PM10,SlCzestoArmK,18.052,34.685
2021-03-18 02:00:00.000 +0100,PM10,SlCzestoArmK,23.223,36.061
2021-03-18 03:00:00.000 +0100,PM10,SlCzestoArmK,21.228,32.467
2021-03-18 04:00:00.000 +0100,PM10,SlCzestoArmK,18.318,31.275
2021-03-18 05:00:00.000 +0100,PM10,SlCzestoArmK,21.194,30.409
2021-03-18 06:00:00.000 +0100,PM10,SlCzestoArmK,20.312,30.912
2021-03-18 07:00:00.000 +0100,PM10,SlCzestoArmK,25.679,33.585
2021-03-18 08:00:00.000 +0100,PM10,SlCzestoArmK,39.024,35.207
2021-03-18 09:00:00.000 +0100,PM10,SlCzestoArmK,38.511,36.047
2021-03-18 10:00:00.000 +0100,PM10,SlCzestoArmK,40.634,31.177
2021-03-18 11:00:00.000 +0100,PM10,SlCzestoArmK,84.341,27.412
2021-03-18 12:00:00.000 +0100,PM10,SlCzestoArmK,57.240,26.369
2021-03-18 13:00:00.000 +0100,PM10,SlCzestoArmK,41.027,23.796
2021-03-18 14:00:00.000 +0100,PM10,SlCzestoArmK,43.082,22.422
2021-03-18 15:00:00.000 +0100,PM10,SlCzestoArmK,42.063,22.155
2021-03-18 16:00:00.000 +0100,PM10,SlCzestoArmK,43.030,20.056
2021-03-18 17:00:00.000 +0100,PM10,SlCzestoArmK,35.943,20.839
2021-03-18 18:00:00.000 +0100,PM10,SlCzestoArmK,59.919,20.772
2021-03-18 19:00:00.000 +0100,PM10,SlCzestoArmK,79.145,19.919
2021-03-18 20:00:00.000 +0100,PM10,SlCzestoArmK,119.942,30.071
2021-03-18 21:00:00.000 +0100,PM10,SlCzestoArmK,142.968,34.681
2021-03-18 22:00:00.000 +0100,PM10,SlCzestoArmK,155.038,21.711
2021-03-18 23:00:00.000 +0100,PM10,SlCzestoArmK,151.956,25.672
2021-03-19 00:00:00.000 +0100,PM10,SlCzestoArmK,143.311,37.989
2021-03-19 01:00:00.000 +0100,PM10,SlCzestoArmK,193.815,28.443
2021-03-19 02:00:00.000 +0100,PM10,SlCzestoArmK,132.354,27.270
2021-03-19 03:00:00.000 +0100,PM10,SlCzestoArmK,115.662,31.949
2021-03-19 04:00:00.000 +0100,PM10,SlCzestoArmK,94.433,28.381
2021-03-19 05:00:00.000 +0100,PM10,SlCzestoArmK,77.784,28.543
2021-03-19 06:00:00.000 +0100,PM10,SlCzestoArmK,61.400,26.743
2021-03-19 07:00:00.000 +0100,PM10,SlCzestoArmK,58.558,37.688
2021-03-19 08:00:00.000 +0100,PM10,SlCzestoArmK,66.177,29.988
2021-03-19 09:00:00.000 +0100,PM10,SlCzestoArmK,79.085,72.041
2021-03-19 10:00:00.000 +0100,PM10,SlCzestoArmK,54.655,50.375
2021-03-19 11:00:00.000 +0100,PM10,SlCzestoArmK,48.098,44.063
2021-03-19 12:00:00.000 +0100,PM10,SlCzestoArmK,39.067,25.078
2021-03-19 13:00:00.000 +0100,PM10,SlCzestoArmK,43.022,18.668
2021-03-19 14:00:00.000 +0100,PM10,SlCzestoArmK,32.544,19.924
2021-03-19 15:00:00.000 +0100,PM10,SlCzestoArmK,31.885,23.342
2021-03-19 16:00:00.000 +0100,PM10,SlCzestoArmK,42.688,21.433
2021-03-19 17:00:00.000 +0100,PM10,SlCzestoArmK,51.813,22.252
2021-03-19 18:00:00.000 +0100,PM10,SlCzestoArmK,50.520,25.226
2021-03-19 19:00:00.000 +0100,PM10,SlCzestoArmK,54.218,19.338
2021-03-19 20:00:00.000 +0100,PM10,SlCzestoArmK,30.002,20.957
2021-03-19 21:00:00.000 +0100,PM10,SlCzestoArmK,24.121,22.938
2021-03-19 22:00:00.000 +0100,PM10,SlCzestoArmK,28.966,22.838
2021-03-19 23:00:00.000 +0100,PM10,SlCzestoArmK,23.428,23.878
2021-03-20 00:00:00.000 +0100,PM10,SlCzestoArmK,16.306,23.953
2021-03-20 01:00:00.000 +0100,PM10,SlCzestoArmK,18.609,26.933
2021-03-20 02:00:00.000 +0100,PM10,SlCzestoArmK,22.315,24.562
2021-03-20 03:00:00.000 +0100,PM10,SlCzestoArmK,24.900,24.539
2021-03-20 04:00:00.000 +0100,PM10,SlCzestoArmK,26.552,25.053
2021-03-20 05:00:00.000 +0100,PM10,SlCzestoArmK,16.443,25.851
2021-03-20 06:00:00.000 +0100,PM10,SlCzestoArmK,20.757,25.731
2021-03-20 07:00:00.000 +0100,PM10,SlCzestoArmK,21.707,26.617
2021-03-20 08:00:00.000 +0100,PM10,SlCzestoArmK,34.428,25.222
2021-03-20 09:00:00.000 +0100,PM10,SlCzestoArmK,81.319,25.610
2021-03-20 10:00:00.000 +0100,PM10,SlCzestoArmK,69.198,23.890
2021-03-20 11:00:00.000 +0100,PM10,SlCzestoArmK,56.007,23.114
2021-03-20 12:00:00.000 +0100,PM10,SlCzestoArmK,49.527,22.338
2021-03-20 13:00:00.000 +0100,PM10,SlCzestoArmK,48.158,21.125
2021-03-20 14:00:00.000 +0100,PM10,SlCzestoArmK,46.985,20.932
2021-03-20 15:00:00.000 +0100,PM10,SlCzestoArmK,34.042,17.252
2021-03-20 16:00:00.000 +0100,PM10,SlCzestoArmK,27.417,17.525
2021-03-20 17:00:00.000 +0100,PM10,SlCzestoArmK,27.948,19.088
2021-03-20 18:00:00.000 +0100,PM10,SlCzestoArmK,36.285,19.471
2021-03-20 19:00:00.000 +0100,PM10,SlCzestoArmK,48.920,24.921
2021-03-20 20:00:00.000 +0100,PM10,SlCzestoArmK,52.267,29.893
2021-03-20 21:00:00.000 +0100,PM10,SlCzestoArmK,63.172,36.091
2021-03-20 22:00:00.000 +0100,PM10,SlCzestoArmK,53.106,40.168
2021-03-20 23:00:00.000 +0100,PM10,SlCzestoArmK,45.513,39.710
2021-03-21 00:00:00.000 +0100,PM10,SlCzestoArmK,44.605,46.543
2021-03-21 01:00:00.000 +0100,PM10,SlCzestoArmK,28.855,46.762
2021-03-21 02:00:00.000 +0100,PM10,SlCzestoArmK,30.165,45.965
2021-03-21 03:00:00.000 +0100,PM10,SlCzestoArmK,28.213,44.724
2021-03-21 04:00:00.000 +0100,PM10,SlCzestoArmK,28.333,40.362
2021-03-21 05:00:00.000 +0100,PM10,SlCzestoArmK,25.833,40.716
2021-03-21 06:00:00.000 +0100,PM10,SlCzestoArmK,27.006,35.422
2021-03-21 07:00:00.000 +0100,PM10,SlCzestoArmK,33.726,34.702
2021-03-21 08:00:00.000 +0100,PM10,SlCzestoArmK,53.576,33.351
2021-03-21 09:00:00.000 +0100,PM10,SlCzestoArmK,34.496,34.012
2021-03-21 10:00:00.000 +0100,PM10,SlCzestoArmK,29.754,34.289
2021-03-21 11:00:00.000 +0100,PM10,SlCzestoArmK,30.661,32.606
2021-03-21 12:00:00.000 +0100,PM10,SlCzestoArmK,34.282,33.365
2021-03-21 13:00:00.000 +0100,PM10,SlCzestoArmK,34.359,31.757
2021-03-21 14:00:00.000 +0100,PM10,SlCzestoArmK,29.805,31.509
2021-03-21 15:00:00.000 +0100,PM10,SlCzestoArmK,27.366,30.735
2021-03-21 16:00:00.000 +0100,PM10,SlCzestoArmK,26.493,31.318
2021-03-21 17:00:00.000 +0100,PM10,SlCzestoArmK,28.384,28.962
2021-03-21 18:00:00.000 +0100,PM10,SlCzestoArmK,24.738,30.449
2021-03-21 19:00:00.000 +0100,PM10,SlCzestoArmK,35.789,30.748
2021-03-21 20:00:00.000 +0100,PM10,SlCzestoArmK,31.594,25.643
2021-03-21 21:00:00.000 +0100,PM10,SlCzestoArmK,44.237,25.431
2021-03-21 22:00:00.000 +0100,PM10,SlCzestoArmK,26.749,26.794
2021-03-21 23:00:00.000 +0100,PM10,SlCzestoArmK,19.978,26.368
2021-03-22 00:00:00.000 +0100,PM10,SlCzestoArmK,28.881,28.814
2021-03-22 01:00:00.000 +0100,PM10,SlCzestoArmK,19.679,26.545
2021-03-22 02:00:00.000 +0100,PM10,SlCzestoArmK,19.730,25.047
2021-03-22 03:00:00.000 +0100,PM10,SlCzestoArmK,13.961,26.239
2021-03-22 04:00:00.000 +0100,PM10,SlCzestoArmK,16.580,26.571
2021-03-22 05:00:00.000 +0100,PM10,SlCzestoArmK,25.654,29.557
2021-03-22 06:00:00.000 +0100,PM10,SlCzestoArmK,22.264,27.043
2021-03-22 07:00:00.000 +0100,PM10,SlCzestoArmK,26.493,28.235
2021-03-22 08:00:00.000 +0100,PM10,SlCzestoArmK,33.905,31.754
2021-03-22 09:00:00.000 +0100,PM10,SlCzestoArmK,29.180,49.618
2021-03-22 10:00:00.000 +0100,PM10,SlCzestoArmK,36.473,60.854
2021-03-22 11:00:00.000 +0100,PM10,SlCzestoArmK,66.314,43.989
2021-03-22 12:00:00.000 +0100,PM10,SlCzestoArmK,39.855,29.702
2021-03-22 13:00:00.000 +0100,PM10,SlCzestoArmK,37.912,22.071
2021-03-22 14:00:00.000 +0100,PM10,SlCzestoArmK,55.049,22.372
2021-03-22 15:00:00.000 +0100,PM10,SlCzestoArmK,37.509,17.211
2021-03-22 16:00:00.000 +0100,PM10,SlCzestoArmK,41.019,16.293
2021-03-22 17:00:00.000 +0100,PM10,SlCzestoArmK,43.056,17.169
2021-03-22 18:00:00.000 +0100,PM10,SlCzestoArmK,31.808,18.209
2021-03-22 19:00:00.000 +0100,PM10,SlCzestoArmK,43.399,20.852
2021-03-22 20:00:00.000 +0100,PM10,SlCzestoArmK,62.547,21.833
2021-03-22 21:00:00.000 +0100,PM10,SlCzestoArmK,62.992,19.124
2021-03-22 22:00:00.000 +0100,PM10,SlCzestoArmK,65.415,18.219
2021-03-22 23:00:00.000 +0100,PM10,SlCzestoArmK,71.587,23.754
2021-03-23 00:00:00.000 +0100,PM10,SlCzestoArmK,69.755,23.326
2021-03-23 01:00:00.000 +0100,PM10,SlCzestoArmK,65.954,25.987
2021-03-23 02:00:00.000 +0100,PM10,SlCzestoArmK,37.244,22.614
2021-03-23 03:00:00.000 +0100,PM10,SlCzestoArmK,40.308,26.821
2021-03-23 04:00:00.000 +0100,PM10,SlCzestoArmK,39.247,26.827
2021-03-23 05:00:00.000 +0100,PM10,SlCzestoArmK,56.111,28.085
2021-03-23 06:00:00.000 +0100,PM10,SlCzestoArmK,71.477,37.454
2021-03-23 07:00:00.000 +0100,PM10,SlCzestoArmK,72.152,36.301
2021-03-23 08:00:00.000 +0100,PM10,SlCzestoArmK,62.025,31.656
2021-03-23 09:00:00.000 +0100,PM10,SlCzestoArmK,41.541,33.493
2021-03-23 10:00:00.000 +0100,PM10,SlCzestoArmK,45.949,31.438
2021-03-23 11:00:00.000 +0100,PM10,SlCzestoArmK,46.917,28.315
2021-03-23 12:00:00.000 +0100,PM10,SlCzestoArmK,43.929,24.991
2021-03-23 13:00:00.000 +0100,PM10,SlCzestoArmK,42.067,25.904
2021-03-23 14:00:00.000 +0100,PM10,SlCzestoArmK,37.343,26.376
2021-03-23 15:00:00.000 +0100,PM10,SlCzestoArmK,39.102,28.411
2021-03-23 16:00:00.000 +0100,PM10,SlCzestoArmK,36.371,28.592
2021-03-23 17:00:00.000 +0100,PM10,SlCzestoArmK,39.949,29.933
2021-03-23 18:00:00.000 +0100,PM10,SlCzestoArmK,34.412,28.328
2021-03-23 19:00:00.000 +0100,PM10,SlCzestoArmK,40.908,28.627
2021-03-23 20:00:00.000 +0100,PM10,SlCzestoArmK,36.568,33.167
2021-03-23 21:00:00.000 +0100,PM10,SlCzestoArmK,29.112,35.211
2021-03-23 22:00:00.000 +0100,PM10,SlCzestoArmK,32.587,33.970
2021-03-23 23:00:00.000 +0100,PM10,SlCzestoArmK,22.127,34.478
2021-03-24 00:00:00.000 +0100,PM10,SlCzestoArmK,26.030,35.275
2021-03-24 01:00:00.000 +0100,PM10,SlCzestoArmK,31.860,35.778
2021-03-24 02:00:00.000 +0100,PM10,SlCzestoArmK,23.059,36.359
2021-03-24 03:00:00.000 +0100,PM10,SlCzestoArmK,25.834,36.382
2021-03-24 04:00:00.000 +0100,PM10,SlCzestoArmK,23.128,37.471
2021-03-24 05:00:00.000 +0100,PM10,SlCzestoArmK,26.067,38.768
2021-03-24 06:00:00.000 +0100,PM10,SlCzestoArmK,30.102,39.792
2021-03-24 07:00:00.000 +0100,PM10,SlCzestoArmK,29.070,35.412
2021-03-24 08:00:00.000 +0100,PM10,SlCzestoArmK,44.623,53.870
2021-03-24 09:00:00.000 +0100,PM10,SlCzestoArmK,62.844,49.406
2021-03-24 10:00:00.000 +0100,PM10,SlCzestoArmK,55.856,35.682
2021-03-24 11:00:00.000 +0100,PM10,SlCzestoArmK,41.732,38.783
2021-03-24 12:00:00.000 +0100,PM10,SlCzestoArmK,42.724,35.603
2021-03-24 13:00:00.000 +0100,PM10,SlCzestoArmK,40.218,29.261
2021-03-24 14:00:00.000 +0100,PM10,SlCzestoArmK,47.760,28.707
2021-03-24 15:00:00.000 +0100,PM10,SlCzestoArmK,37.399,32.442
2021-03-24 16:00:00.000 +0100,PM10,SlCzestoArmK,43.648,34.294
2021-03-24 17:00:00.000 +0100,PM10,SlCzestoArmK,41.113,34.051
2021-03-24 18:00:00.000 +0100,PM10,SlCzestoArmK,50.374,36.592
2021-03-24 19:00:00.000 +0100,PM10,SlCzestoArmK,59.210,44.947
2021-03-24 20:00:00.000 +0100,PM10,SlCzestoArmK,53.614,53.490
2021-03-24 21:00:00.000 +0100,PM10,SlCzestoArmK,60.695,47.806
2021-03-24 22:00:00.000 +0100,PM10,SlCzestoArmK,56.777,28.213
2021-03-24 23:00:00.000 +0100,PM10,SlCzestoArmK,144.338,24.568
2021-03-25 00:00:00.000 +0100,PM10,SlCzestoArmK,136.189,23.995
2021-03-25 01:00:00.000 +0100,PM10,SlCzestoArmK,100.268,26.797
2021-03-25 02:00:00.000 +0100,PM10,SlCzestoArmK,75.029,38.131
2021-03-25 03:00:00.000 +0100,PM10,SlCzestoArmK,90.674,55.343
2021-03-25 04:00:00.000 +0100,PM10,SlCzestoArmK,93.293,45.509
2021-03-25 05:00:00.000 +0100,PM10,SlCzestoArmK,83.666,35.419
2021-03-25 06:00:00.000 +0100,PM10,SlCzestoArmK,84.227,39.571
2021-03-25 07:00:00.000 +0100,PM10,SlCzestoArmK,98.332,34.763
2021-03-25 08:00:00.000 +0100,PM10,SlCzestoArmK,114.811,39.590
2021-03-25 09:00:00.000 +0100,PM10,SlCzestoArmK,116.520,47.490
2021-03-25 10:00:00.000 +0100,PM10,SlCzestoArmK,86.867,63.847
2021-03-25 11:00:00.000 +0100,PM10,SlCzestoArmK,53.845,60.120
2021-03-25 12:00:00.000 +0100,PM10,SlCzestoArmK,51.951,48.253
2021-03-25 13:00:00.000 +0100,PM10,SlCzestoArmK,61.221,44.457
2021-03-25 14:00:00.000 +0100,PM10,SlCzestoArmK,55.536,42.917
2021-03-25 15:00:00.000 +0100,PM10,SlCzestoArmK,64.303,42.665
2021-03-25 16:00:00.000 +0100,PM10,SlCzestoArmK,64.563,43.891
2021-03-25 17:00:00.000 +0100,PM10,SlCzestoArmK,60.009,44.500
2021-03-25 18:00:00.000 +0100,PM10,SlCzestoArmK,67.596,44.893
2021-03-25 19:00:00.000 +0100,PM10,SlCzestoArmK,115.365,45.387
2021-03-25 20:00:00.000 +0100,PM10,SlCzestoArmK,161.745,48.656
2021-03-25 21:00:00.000 +0100,PM10,SlCzestoArmK,232.743,49.432
2021-03-25 22:00:00.000 +0100,PM10,SlCzestoArmK,286.318,48.962
2021-03-25 23:00:00.000 +0100,PM10,SlCzestoArmK,335.740,63.725
2021-03-26 00:00:00.000 +0100,PM10,SlCzestoArmK,204.383,55.225
2021-03-26 01:00:00.000 +0100,PM10,SlCzestoArmK,188.284,32.568
2021-03-26 02:00:00.000 +0100,PM10,SlCzestoArmK,199.828,35.112
2021-03-26 03:00:00.000 +0100,PM10,SlCzestoArmK,207.167,45.369
2021-03-26 04:00:00.000 +0100,PM10,SlCzestoArmK,176.585,43.853
2021-03-26 05:00:00.000 +0100,PM10,SlCzestoArmK,167.971,41.831
2021-03-26 06:00:00.000 +0100,PM10,SlCzestoArmK,170.709,39.863
2021-03-26 07:00:00.000 +0100,PM10,SlCzestoArmK,172.896,33.286
2021-03-26 08:00:00.000 +0100,PM10,SlCzestoArmK,161.507,29.360
2021-03-26 09:00:00.000 +0100,PM10,SlCzestoArmK,148.563,32.154
2021-03-26 10:00:00.000 +0100,PM10,SlCzestoArmK,129.280,59.939
2021-03-26 11:00:00.000 +0100,PM10,SlCzestoArmK,131.827,67.738
2021-03-26 12:00:00.000 +0100,PM10,SlCzestoArmK,96.887,70.522
2021-03-26 13:00:00.000 +0100,PM10,SlCzestoArmK,56.756,64.119
2021-03-26 14:00:00.000 +0100,PM10,SlCzestoArmK,61.003,55.760
2021-03-26 15:00:00.000 +0100,PM10,SlCzestoArmK,62.669,60.988
2021-03-26 16:00:00.000 +0100,PM10,SlCzestoArmK,60.217,51.497
2021-03-26 17:00:00.000 +0100,PM10,SlCzestoArmK,80.663,42.840
2021-03-26 18:00:00.000 +0100,PM10,SlCzestoArmK,78.767,41.966
2021-03-26 19:00:00.000 +0100,PM10,SlCzestoArmK,150.502,42.351
2021-03-26 20:00:00.000 +0100,PM10,SlCzestoArmK,150.634,41.412
2021-03-26 21:00:00.000 +0100,PM10,SlCzestoArmK,137.162,40.765
2021-03-26 22:00:00.000 +0100,PM10,SlCzestoArmK,112.195,31.713
2021-03-26 23:00:00.000 +0100,PM10,SlCzestoArmK,97.087,33.297
2021-03-27 00:00:00.000 +0100,PM10,SlCzestoArmK,53.729,43.467
2021-03-27 01:00:00.000 +0100,PM10,SlCzestoArmK,71.274,44.791
2021-03-27 02:00:00.000 +0100,PM10,SlCzestoArmK,78.611,46.231
2021-03-27 03:00:00.000 +0100,PM10,SlCzestoArmK,83.595,46.388
2021-03-27 04:00:00.000 +0100,PM10,SlCzestoArmK,83.294,53.426
2021-03-27 05:00:00.000 +0100,PM10,SlCzestoArmK,76.359,56.393
2021-03-27 06:00:00.000 +0100,PM10,SlCzestoArmK,84.193,57.423
2021-03-27 07:00:00.000 +0100,PM10,SlCzestoArmK,110.310,53.021
2021-03-27 08:00:00.000 +0100,PM10,SlCzestoArmK,64.254,53.269
2021-03-27 09:00:00.000 +0100,PM10,SlCzestoArmK,50.155,52.747
2021-03-27 10:00:00.000 +0100,PM10,SlCzestoArmK,50.155,45.291
2021-03-27 11:00:00.000 +0100,PM10,SlCzestoArmK,42.100,45.119
2021-03-27 12:00:00.000 +0100,PM10,SlCzestoArmK,46.156,43.583
2021-03-27 13:00:00.000 +0100,PM10,SlCzestoArmK,46.389,42.089
2021-03-27 14:00:00.000 +0100,PM10,SlCzestoArmK,41.465,41.544
2021-03-27 15:00:00.000 +0100,PM10,SlCzestoArmK,35.883,35.903
2021-03-27 16:00:00.000 +0100,PM10,SlCzestoArmK,50.960,34.550
2021-03-27 17:00:00.000 +0100,PM10,SlCzestoArmK,18.759,31.346
2021-03-27 18:00:00.000 +0100,PM10,SlCzestoArmK,11.524,29.212
2021-03-27 19:00:00.000 +0100,PM10,SlCzestoArmK,18.475,33.093
2021-03-27 20:00:00.000 +0100,PM10,SlCzestoArmK,25.519,32.512
2021-03-27 21:00:00.000 +0100,PM10,SlCzestoArmK,32.206,35.368
2021-03-27 22:00:00.000 +0100,PM10,SlCzestoArmK,30.597,26.652
2021-03-27 23:00:00.000 +0100,PM10,SlCzestoArmK,14.181,23.022
2021-03-28 00:00:00.000 +0100,PM10,SlCzestoArmK,16.340,25.630
2021-03-28 03:00:00.000 +0200,PM10,SlCzestoArmK,16.034,28.242
2021-03-28 05:00:00.000 +0200,PM10,SlCzestoArmK,16.876,30.708
2021-03-28 06:00:00.000 +0200,PM10,SlCzestoArmK,12.672,26.776
2021-03-28 07:00:00.000 +0200,PM10,SlCzestoArmK,23.142,22.917
2021-03-28 08:00:00.000 +0200,PM10,SlCzestoArmK,15.751,24.893
2021-03-28 09:00:00.000 +0200,PM10,SlCzestoArmK,19.216,27.428
2021-03-28 10:00:00.000 +0200,PM10,SlCzestoArmK,24.941,25.932
2021-03-28 11:00:00.000 +0200,PM10,SlCzestoArmK,24.026,22.638
2021-03-28 12:00:00.000 +0200,PM10,SlCzestoArmK,17.473,23.338
2021-03-28 13:00:00.000 +0200,PM10,SlCzestoArmK,18.294,22.958
2021-03-28 14:00:00.000 +0200,PM10,SlCzestoArmK,18.879,22.058
2021-03-28 15:00:00.000 +0200,PM10,SlCzestoArmK,14.529,20.907
2021-03-28 16:00:00.000 +0200,PM10,SlCzestoArmK,15.638,20.431
2021-03-28 17:00:00.000 +0200,PM10,SlCzestoArmK,15.633,20.530
2021-03-28 18:00:00.000 +0200,PM10,SlCzestoArmK,22.714,21.916
2021-03-28 19:00:00.000 +0200,PM10,SlCzestoArmK,21.411,25.639
2021-03-28 20:00:00.000 +0200,PM10,SlCzestoArmK,28.539,27.430
2021-03-28 21:00:00.000 +0200,PM10,SlCzestoArmK,44.087,33.305
2021-03-28 22:00:00.000 +0200,PM10,SlCzestoArmK,66.546,39.522
2021-03-28 23:00:00.000 +0200,PM10,SlCzestoArmK,67.012,46.922
2021-03-29 00:00:00.000 +0200,PM10,SlCzestoArmK,68.878,58.918
2021-03-29 01:00:00.000 +0200,PM10,SlCzestoArmK,64.654,60.823
2021-03-29 02:00:00.000 +0200,PM10,SlCzestoArmK,109.978,58.571
2021-03-29 03:00:00.000 +0200,PM10,SlCzestoArmK,67.490,50.835
2021-03-29 04:00:00.000 +0200,PM10,SlCzestoArmK,68.839,55.137
2021-03-29 05:00:00.000 +0200,PM10,SlCzestoArmK,69.026,49.068
2021-03-29 06:00:00.000 +0200,PM10,SlCzestoArmK,62.435,50.025
2021-03-29 07:00:00.000 +0200,PM10,SlCzestoArmK,62.194,45.705
2021-03-29 08:00:00.000 +0200,PM10,SlCzestoArmK,67.334,30.179
2021-03-29 09:00:00.000 +0200,PM10,SlCzestoArmK,61.763,39.387
2021-03-29 10:00:00.000 +0200,PM10,SlCzestoArmK,56.959,39.306
2021-03-29 11:00:00.000 +0200,PM10,SlCzestoArmK,36.259,41.842
2021-03-29 12:00:00.000 +0200,PM10,SlCzestoArmK,33.017,42.530
2021-03-29 13:00:00.000 +0200,PM10,SlCzestoArmK,33.800,35.455
2021-03-29 14:00:00.000 +0200,PM10,SlCzestoArmK,35.842,33.647
2021-03-29 15:00:00.000 +0200,PM10,SlCzestoArmK,30.407,32.018
2021-03-29 16:00:00.000 +0200,PM10,SlCzestoArmK,19.358,32.559
2021-03-29 17:00:00.000 +0200,PM10,SlCzestoArmK,21.136,34.456
2021-03-29 18:00:00.000 +0200,PM10,SlCzestoArmK,27.864,38.742
2021-03-29 19:00:00.000 +0200,PM10,SlCzestoArmK,25.546,45.285
2021-03-29 20:00:00.000 +0200,PM10,SlCzestoArmK,26.810,48.307
2021-03-29 21:00:00.000 +0200,PM10,SlCzestoArmK,30.109,48.466
2021-03-29 22:00:00.000 +0200,PM10,SlCzestoArmK,37.596,52.730
2021-03-29 23:00:00.000 +0200,PM10,SlCzestoArmK,29.110,54.730
2021-03-30 00:00:00.000 +0200,PM10,SlCzestoArmK,31.652,53.771
2021-03-30 01:00:00.000 +0200,PM10,SlCzestoArmK,37.007,45.313
2021-03-30 02:00:00.000 +0200,PM10,SlCzestoArmK,40.871,46.965
2021-03-30 03:00:00.000 +0200,PM10,SlCzestoArmK,33.920,41.631
2021-03-30 04:00:00.000 +0200,PM10,SlCzestoArmK,33.052,42.617
2021-03-30 05:00:00.000 +0200,PM10,SlCzestoArmK,34.117,41.997
2021-03-30 06:00:00.000 +0200,PM10,SlCzestoArmK,39.405,41.737
2021-03-30 07:00:00.000 +0200,PM10,SlCzestoArmK,49.893,47.201
2021-03-30 08:00:00.000 +0200,PM10,SlCzestoArmK,54.888,48.318
2021-03-30 09:00:00.000 +0200,PM10,SlCzestoArmK,61.576,50.472
2021-03-30 10:00:00.000 +0200,PM10,SlCzestoArmK,48.230,54.752
2021-03-30 11:00:00.000 +0200,PM10,SlCzestoArmK,52.688,54.545
2021-03-30 12:00:00.000 +0200,PM10,SlCzestoArmK,56.381,46.304
2021-03-30 13:00:00.000 +0200,PM10,SlCzestoArmK,46.059,44.929
2021-03-30 14:00:00.000 +0200,PM10,SlCzestoArmK,42.486,39.149
2021-03-30 15:00:00.000 +0200,PM10,SlCzestoArmK,40.696,35.224
2021-03-30 16:00:00.000 +0200,PM10,SlCzestoArmK,47.530,37.638
2021-03-30 17:00:00.000 +0200,PM10,SlCzestoArmK,40.285,35.162
2021-03-30 18:00:00.000 +0200,PM10,SlCzestoArmK,53.208,35.274
2021-03-30 19:00:00.000 +0200,PM10,SlCzestoArmK,44.004,35.684
2021-03-30 20:00:00.000 +0200,PM10,SlCzestoArmK,82.688,42.907
2021-03-30 21:00:00.000 +0200,PM10,SlCzestoArmK,145.897,42.604
2021-03-30 22:00:00.000 +0200,PM10,SlCzestoArmK,182.539,45.596
2021-03-30 23:00:00.000 +0200,PM10,SlCzestoArmK,220.922,45.398
2021-03-31 00:00:00.000 +0200,PM10,SlCzestoArmK,181.037,42.109
