"dt","paramname","observed_value","monitoring_value","model_value","id_station","station_name","station_code","station_type","area_type","station_lat","station_lon"
2023-08-18 23:00:00.000 +0200,PM2.5,12.500,12.500,10.279,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 00:00:00.000 +0200,PM2.5,14.300,14.300,10.894,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 01:00:00.000 +0200,PM2.5,14.400,14.400,11.427,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 02:00:00.000 +0200,PM2.5,13.800,13.800,12.611,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 03:00:00.000 +0200,PM2.5,13.200,13.200,11.926,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 04:00:00.000 +0200,PM2.5,13.300,13.300,11.520,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 05:00:00.000 +0200,PM2.5,14.400,14.400,11.300,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 06:00:00.000 +0200,PM2.5,15.600,15.600,11.710,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 07:00:00.000 +0200,PM2.5,16.500,16.500,12.147,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 08:00:00.000 +0200,PM2.5,16.000,16.000,12.676,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 09:00:00.000 +0200,PM2.5,16.300,16.300,12.987,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 10:00:00.000 +0200,PM2.5,17.900,17.900,12.530,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 11:00:00.000 +0200,PM2.5,20.400,20.400,11.978,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 12:00:00.000 +0200,PM2.5,24.500,24.500,11.950,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 13:00:00.000 +0200,PM2.5,23.900,23.900,10.912,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 14:00:00.000 +0200,PM2.5,22.500,22.500,8.847,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 15:00:00.000 +0200,PM2.5,23.100,23.100,9.344,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 16:00:00.000 +0200,PM2.5,19.400,19.400,9.769,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 17:00:00.000 +0200,PM2.5,17.200,17.200,8.707,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 18:00:00.000 +0200,PM2.5,18.200,18.200,9.455,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 19:00:00.000 +0200,PM2.5,18.800,18.800,9.173,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 20:00:00.000 +0200,PM2.5,18.300,18.300,8.648,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 21:00:00.000 +0200,PM2.5,15.700,15.700,8.488,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 22:00:00.000 +0200,PM2.5,17.100,17.100,7.979,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-19 23:00:00.000 +0200,PM2.5,22.200,22.200,8.379,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 00:00:00.000 +0200,PM2.5,24.400,24.400,8.609,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 01:00:00.000 +0200,PM2.5,23.100,23.100,8.792,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 02:00:00.000 +0200,PM2.5,24.100,24.100,13.083,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 03:00:00.000 +0200,PM2.5,23.800,23.800,11.909,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 04:00:00.000 +0200,PM2.5,23.600,23.600,11.445,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 05:00:00.000 +0200,PM2.5,23.900,23.900,12.314,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 06:00:00.000 +0200,PM2.5,24.900,24.900,11.997,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 07:00:00.000 +0200,PM2.5,25.700,25.700,12.648,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 08:00:00.000 +0200,PM2.5,26.300,26.300,13.733,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 09:00:00.000 +0200,PM2.5,26.800,26.800,12.068,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 10:00:00.000 +0200,PM2.5,23.500,23.500,11.787,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 11:00:00.000 +0200,PM2.5,21.400,21.400,11.424,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 12:00:00.000 +0200,PM2.5,19.300,19.300,11.350,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 13:00:00.000 +0200,PM2.5,19.800,19.800,10.534,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 14:00:00.000 +0200,PM2.5,19.900,19.900,9.372,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 15:00:00.000 +0200,PM2.5,22.100,22.100,9.288,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 16:00:00.000 +0200,PM2.5,21.800,21.800,9.525,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 17:00:00.000 +0200,PM2.5,22.800,22.800,7.988,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 18:00:00.000 +0200,PM2.5,19.300,19.300,8.440,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 19:00:00.000 +0200,PM2.5,20.500,20.500,8.764,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 20:00:00.000 +0200,PM2.5,19.500,19.500,8.769,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 21:00:00.000 +0200,PM2.5,22.300,22.300,9.020,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 22:00:00.000 +0200,PM2.5,22.600,22.600,9.105,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-20 23:00:00.000 +0200,PM2.5,25.600,25.600,8.832,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 00:00:00.000 +0200,PM2.5,24.600,24.600,9.172,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 01:00:00.000 +0200,PM2.5,22.100,22.100,9.206,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 02:00:00.000 +0200,PM2.5,19.700,19.700,10.134,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 03:00:00.000 +0200,PM2.5,19.200,19.200,10.350,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 04:00:00.000 +0200,PM2.5,20.500,20.500,10.457,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 05:00:00.000 +0200,PM2.5,21.100,21.100,10.537,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 06:00:00.000 +0200,PM2.5,25.300,25.300,11.225,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 07:00:00.000 +0200,PM2.5,27.400,27.400,11.994,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 08:00:00.000 +0200,PM2.5,27.700,27.700,11.322,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 09:00:00.000 +0200,PM2.5,27.700,27.700,10.578,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 10:00:00.000 +0200,PM2.5,26.400,26.400,9.700,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 11:00:00.000 +0200,PM2.5,23.900,23.900,9.195,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 12:00:00.000 +0200,PM2.5,19.000,19.000,8.904,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 13:00:00.000 +0200,PM2.5,12.700,12.700,7.937,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 14:00:00.000 +0200,PM2.5,11.500,11.500,7.620,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 15:00:00.000 +0200,PM2.5,10.300,10.300,7.908,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 16:00:00.000 +0200,PM2.5,9.500,9.500,8.385,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 17:00:00.000 +0200,PM2.5,10.800,10.800,8.605,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 18:00:00.000 +0200,PM2.5,10.600,10.600,8.898,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 19:00:00.000 +0200,PM2.5,10.800,10.800,9.090,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 20:00:00.000 +0200,PM2.5,12.900,12.900,9.443,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 21:00:00.000 +0200,PM2.5,12.700,12.700,9.131,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 22:00:00.000 +0200,PM2.5,12.800,12.800,8.832,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-21 23:00:00.000 +0200,PM2.5,14.100,14.100,8.330,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 00:00:00.000 +0200,PM2.5,14.200,14.200,8.235,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 01:00:00.000 +0200,PM2.5,22.800,22.800,8.308,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 02:00:00.000 +0200,PM2.5,12.700,12.700,8.878,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 03:00:00.000 +0200,PM2.5,11.100,11.100,7.846,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 04:00:00.000 +0200,PM2.5,8.000,8.000,7.578,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 05:00:00.000 +0200,PM2.5,8.600,8.600,7.566,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 06:00:00.000 +0200,PM2.5,14.300,14.300,8.403,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 07:00:00.000 +0200,PM2.5,18.600,18.600,9.669,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 08:00:00.000 +0200,PM2.5,15.500,15.500,8.390,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 09:00:00.000 +0200,PM2.5,10.800,10.800,7.513,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 10:00:00.000 +0200,PM2.5,14.200,14.200,6.934,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 11:00:00.000 +0200,PM2.5,12.300,12.300,6.510,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 12:00:00.000 +0200,PM2.5,10.100,10.100,6.406,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 13:00:00.000 +0200,PM2.5,8.900,8.900,6.335,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 14:00:00.000 +0200,PM2.5,8.500,8.500,6.309,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 15:00:00.000 +0200,PM2.5,8.300,8.300,6.471,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 16:00:00.000 +0200,PM2.5,9.500,9.500,6.921,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 17:00:00.000 +0200,PM2.5,9.900,9.900,7.030,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 18:00:00.000 +0200,PM2.5,10.100,10.100,7.224,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 19:00:00.000 +0200,PM2.5,14.100,14.100,7.145,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 20:00:00.000 +0200,PM2.5,11.800,11.800,6.954,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 21:00:00.000 +0200,PM2.5,7.900,7.900,7.175,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 22:00:00.000 +0200,PM2.5,8.500,8.500,7.436,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-22 23:00:00.000 +0200,PM2.5,9.600,9.600,7.645,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 00:00:00.000 +0200,PM2.5,7.400,7.400,8.297,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 01:00:00.000 +0200,PM2.5,6.400,6.400,8.355,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 02:00:00.000 +0200,PM2.5,7.400,7.400,9.427,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 03:00:00.000 +0200,PM2.5,7.600,7.600,9.578,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 04:00:00.000 +0200,PM2.5,9.200,9.200,9.703,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 05:00:00.000 +0200,PM2.5,8.000,8.000,9.613,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 06:00:00.000 +0200,PM2.5,11.800,11.800,9.259,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 07:00:00.000 +0200,PM2.5,17.700,17.700,12.676,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 08:00:00.000 +0200,PM2.5,16.500,16.500,11.056,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 09:00:00.000 +0200,PM2.5,16.300,16.300,8.757,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 10:00:00.000 +0200,PM2.5,13.300,13.300,8.463,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 11:00:00.000 +0200,PM2.5,8.600,8.600,8.286,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 12:00:00.000 +0200,PM2.5,8.000,8.000,7.899,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 13:00:00.000 +0200,PM2.5,8.400,8.400,7.490,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 14:00:00.000 +0200,PM2.5,8.600,8.600,7.295,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 15:00:00.000 +0200,PM2.5,8.700,8.700,6.835,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 16:00:00.000 +0200,PM2.5,8.500,8.500,7.010,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 17:00:00.000 +0200,PM2.5,7.700,7.700,7.559,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 18:00:00.000 +0200,PM2.5,10.600,10.600,7.678,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 19:00:00.000 +0200,PM2.5,8.700,8.700,7.858,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 20:00:00.000 +0200,PM2.5,12.300,12.300,7.642,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 21:00:00.000 +0200,PM2.5,11.900,11.900,7.023,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 22:00:00.000 +0200,PM2.5,13.700,13.700,7.251,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-23 23:00:00.000 +0200,PM2.5,14.100,14.100,7.256,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 00:00:00.000 +0200,PM2.5,13.200,13.200,7.602,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 01:00:00.000 +0200,PM2.5,21.500,21.500,7.490,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 02:00:00.000 +0200,PM2.5,13.700,13.700,8.213,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 03:00:00.000 +0200,PM2.5,10.900,10.900,8.525,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 04:00:00.000 +0200,PM2.5,10.000,10.000,8.785,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 05:00:00.000 +0200,PM2.5,9.000,9.000,8.905,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 06:00:00.000 +0200,PM2.5,11.300,11.300,8.854,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 07:00:00.000 +0200,PM2.5,14.900,14.900,8.330,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 08:00:00.000 +0200,PM2.5,15.800,15.800,8.707,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 09:00:00.000 +0200,PM2.5,14.800,14.800,9.776,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 10:00:00.000 +0200,PM2.5,14.300,14.300,8.585,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 11:00:00.000 +0200,PM2.5,11.700,11.700,7.638,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 12:00:00.000 +0200,PM2.5,12.400,12.400,7.291,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 13:00:00.000 +0200,PM2.5,11.100,11.100,6.899,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 14:00:00.000 +0200,PM2.5,11.000,11.000,6.245,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 15:00:00.000 +0200,PM2.5,12.000,12.000,6.146,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 16:00:00.000 +0200,PM2.5,13.600,13.600,6.372,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 17:00:00.000 +0200,PM2.5,13.300,13.300,6.703,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 18:00:00.000 +0200,PM2.5,12.800,12.800,7.221,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 19:00:00.000 +0200,PM2.5,13.800,13.800,7.199,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 20:00:00.000 +0200,PM2.5,12.400,12.400,6.989,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 21:00:00.000 +0200,PM2.5,14.000,14.000,7.176,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 22:00:00.000 +0200,PM2.5,19.200,19.200,8.138,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-24 23:00:00.000 +0200,PM2.5,19.300,19.300,8.309,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 00:00:00.000 +0200,PM2.5,24.000,24.000,8.759,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 01:00:00.000 +0200,PM2.5,17.900,17.900,9.260,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 02:00:00.000 +0200,PM2.5,15.700,15.700,11.902,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 03:00:00.000 +0200,PM2.5,16.700,16.700,11.585,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 04:00:00.000 +0200,PM2.5,16.200,16.200,11.339,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 05:00:00.000 +0200,PM2.5,17.700,17.700,10.487,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 06:00:00.000 +0200,PM2.5,20.800,20.800,10.658,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 07:00:00.000 +0200,PM2.5,25.100,25.100,9.827,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 08:00:00.000 +0200,PM2.5,26.600,26.600,11.760,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 09:00:00.000 +0200,PM2.5,25.100,25.100,12.568,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 10:00:00.000 +0200,PM2.5,24.700,24.700,11.688,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 11:00:00.000 +0200,PM2.5,22.700,22.700,10.101,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2023-08-25 12:00:00.000 +0200,PM2.5,21.400,21.400,10.052,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
