"dt","paramname","station_code","observed_value","model_value"
2020-01-06 13:00:00.000 +0100,NO2,SlCzestoArmK,28.817,18.986
2020-01-06 14:00:00.000 +0100,NO2,SlCzestoArmK,35.570,20.329
2020-01-06 15:00:00.000 +0100,NO2,SlCzestoArmK,37.842,22.587
2020-01-06 16:00:00.000 +0100,NO2,SlCzestoArmK,37.879,24.729
2020-01-06 17:00:00.000 +0100,NO2,SlCzestoArmK,33.388,27.503
2020-01-06 18:00:00.000 +0100,NO2,SlCzestoArmK,35.488,27.634
2020-01-06 19:00:00.000 +0100,NO2,SlCzestoArmK,35.834,29.047
2020-01-06 20:00:00.000 +0100,NO2,SlCzestoArmK,34.498,31.010
2020-01-06 21:00:00.000 +0100,NO2,SlCzestoArmK,28.745,37.616
2020-01-06 22:00:00.000 +0100,NO2,SlCzestoArmK,25.101,61.054
2020-01-06 23:00:00.000 +0100,NO2,SlCzestoArmK,19.836,67.114
2020-01-07 00:00:00.000 +0100,NO2,SlCzestoArmK,22.914,68.920
2020-01-07 01:00:00.000 +0100,NO2,SlCzestoArmK,28.339,63.409
2020-01-07 02:00:00.000 +0100,NO2,SlCzestoArmK,26.987,55.610
2020-01-07 03:00:00.000 +0100,NO2,SlCzestoArmK,26.195,27.826
2020-01-07 04:00:00.000 +0100,NO2,SlCzestoArmK,28.577,23.211
2020-01-07 05:00:00.000 +0100,NO2,SlCzestoArmK,33.810,20.852
2020-01-07 06:00:00.000 +0100,NO2,SlCzestoArmK,34.014,20.385
2020-01-07 07:00:00.000 +0100,NO2,SlCzestoArmK,34.817,20.397
2020-01-07 08:00:00.000 +0100,NO2,SlCzestoArmK,43.342,21.148
2020-01-07 09:00:00.000 +0100,NO2,SlCzestoArmK,41.904,22.982
2020-01-07 10:00:00.000 +0100,NO2,SlCzestoArmK,37.737,22.200
2020-01-07 11:00:00.000 +0100,NO2,SlCzestoArmK,44.420,19.666
2020-01-07 12:00:00.000 +0100,NO2,SlCzestoArmK,38.698,18.477
2020-01-07 13:00:00.000 +0100,NO2,SlCzestoArmK,37.662,17.769
2020-01-07 14:00:00.000 +0100,NO2,SlCzestoArmK,50.059,17.855
2020-01-07 15:00:00.000 +0100,NO2,SlCzestoArmK,79.055,19.832
2020-01-07 16:00:00.000 +0100,NO2,SlCzestoArmK,76.304,24.134
2020-01-07 17:00:00.000 +0100,NO2,SlCzestoArmK,58.310,29.495
2020-01-07 18:00:00.000 +0100,NO2,SlCzestoArmK,52.415,31.069
2020-01-07 19:00:00.000 +0100,NO2,SlCzestoArmK,37.767,32.734
2020-01-07 20:00:00.000 +0100,NO2,SlCzestoArmK,34.702,35.957
2020-01-07 21:00:00.000 +0100,NO2,SlCzestoArmK,37.349,37.439
2020-01-07 22:00:00.000 +0100,NO2,SlCzestoArmK,29.914,36.567
2020-01-07 23:00:00.000 +0100,NO2,SlCzestoArmK,25.731,47.291
2020-01-08 00:00:00.000 +0100,NO2,SlCzestoArmK,24.544,56.684
2020-01-08 01:00:00.000 +0100,NO2,SlCzestoArmK,24.560,55.769
2020-01-08 02:00:00.000 +0100,NO2,SlCzestoArmK,25.826,52.694
2020-01-08 03:00:00.000 +0100,NO2,SlCzestoArmK,26.428,30.873
2020-01-08 04:00:00.000 +0100,NO2,SlCzestoArmK,27.070,37.292
2020-01-08 05:00:00.000 +0100,NO2,SlCzestoArmK,34.587,36.223
2020-01-08 06:00:00.000 +0100,NO2,SlCzestoArmK,39.436,31.895
2020-01-08 07:00:00.000 +0100,NO2,SlCzestoArmK,42.979,30.346
2020-01-08 08:00:00.000 +0100,NO2,SlCzestoArmK,45.577,27.731
2020-01-08 09:00:00.000 +0100,NO2,SlCzestoArmK,39.937,34.331
2020-01-08 10:00:00.000 +0100,NO2,SlCzestoArmK,39.443,34.240
2020-01-08 11:00:00.000 +0100,NO2,SlCzestoArmK,30.509,29.488
2020-01-08 12:00:00.000 +0100,NO2,SlCzestoArmK,27.597,26.066
2020-01-08 13:00:00.000 +0100,NO2,SlCzestoArmK,33.460,24.783
2020-01-08 14:00:00.000 +0100,NO2,SlCzestoArmK,35.649,23.384
2020-01-08 15:00:00.000 +0100,NO2,SlCzestoArmK,40.652,24.401
2020-01-08 16:00:00.000 +0100,NO2,SlCzestoArmK,37.916,27.003
2020-01-08 17:00:00.000 +0100,NO2,SlCzestoArmK,35.929,26.660
2020-01-08 18:00:00.000 +0100,NO2,SlCzestoArmK,32.540,24.328
2020-01-08 19:00:00.000 +0100,NO2,SlCzestoArmK,30.329,22.253
2020-01-08 20:00:00.000 +0100,NO2,SlCzestoArmK,29.525,21.696
2020-01-08 21:00:00.000 +0100,NO2,SlCzestoArmK,27.685,21.226
2020-01-08 22:00:00.000 +0100,NO2,SlCzestoArmK,25.839,21.869
2020-01-08 23:00:00.000 +0100,NO2,SlCzestoArmK,21.280,21.531
2020-01-09 00:00:00.000 +0100,NO2,SlCzestoArmK,19.216,20.697
2020-01-09 01:00:00.000 +0100,NO2,SlCzestoArmK,18.765,20.004
2020-01-09 02:00:00.000 +0100,NO2,SlCzestoArmK,18.654,19.322
2020-01-09 03:00:00.000 +0100,NO2,SlCzestoArmK,18.221,19.185
2020-01-09 04:00:00.000 +0100,NO2,SlCzestoArmK,20.166,19.460
2020-01-09 05:00:00.000 +0100,NO2,SlCzestoArmK,30.328,20.022
2020-01-09 06:00:00.000 +0100,NO2,SlCzestoArmK,33.439,20.658
2020-01-09 07:00:00.000 +0100,NO2,SlCzestoArmK,35.217,21.112
2020-01-09 08:00:00.000 +0100,NO2,SlCzestoArmK,35.473,22.786
2020-01-09 09:00:00.000 +0100,NO2,SlCzestoArmK,38.308,25.708
2020-01-09 10:00:00.000 +0100,NO2,SlCzestoArmK,36.548,26.402
2020-01-09 11:00:00.000 +0100,NO2,SlCzestoArmK,39.292,26.740
2020-01-09 12:00:00.000 +0100,NO2,SlCzestoArmK,41.552,26.415
2020-01-09 13:00:00.000 +0100,NO2,SlCzestoArmK,39.523,22.763
2020-01-09 14:00:00.000 +0100,NO2,SlCzestoArmK,41.822,22.819
2020-01-09 15:00:00.000 +0100,NO2,SlCzestoArmK,40.465,25.340
2020-01-09 16:00:00.000 +0100,NO2,SlCzestoArmK,42.338,26.579
2020-01-09 17:00:00.000 +0100,NO2,SlCzestoArmK,44.527,27.114
2020-01-09 18:00:00.000 +0100,NO2,SlCzestoArmK,37.395,26.217
2020-01-09 19:00:00.000 +0100,NO2,SlCzestoArmK,29.950,25.050
2020-01-09 20:00:00.000 +0100,NO2,SlCzestoArmK,24.086,26.361
2020-01-09 21:00:00.000 +0100,NO2,SlCzestoArmK,20.729,24.863
2020-01-09 22:00:00.000 +0100,NO2,SlCzestoArmK,17.908,22.430
2020-01-09 23:00:00.000 +0100,NO2,SlCzestoArmK,14.340,20.710
2020-01-10 00:00:00.000 +0100,NO2,SlCzestoArmK,14.324,20.248
2020-01-10 01:00:00.000 +0100,NO2,SlCzestoArmK,14.315,19.605
2020-01-10 02:00:00.000 +0100,NO2,SlCzestoArmK,15.570,18.923
2020-01-10 03:00:00.000 +0100,NO2,SlCzestoArmK,14.270,19.330
2020-01-10 04:00:00.000 +0100,NO2,SlCzestoArmK,14.455,19.615
2020-01-10 05:00:00.000 +0100,NO2,SlCzestoArmK,19.902,19.560
2020-01-10 06:00:00.000 +0100,NO2,SlCzestoArmK,27.207,19.312
2020-01-10 07:00:00.000 +0100,NO2,SlCzestoArmK,38.404,18.242
2020-01-10 08:00:00.000 +0100,NO2,SlCzestoArmK,36.803,18.543
2020-01-10 09:00:00.000 +0100,NO2,SlCzestoArmK,33.313,19.173
2020-01-10 10:00:00.000 +0100,NO2,SlCzestoArmK,31.270,18.750
2020-01-10 11:00:00.000 +0100,NO2,SlCzestoArmK,31.878,18.618
2020-01-10 12:00:00.000 +0100,NO2,SlCzestoArmK,31.937,18.398
2020-01-10 13:00:00.000 +0100,NO2,SlCzestoArmK,35.575,18.291
2020-01-10 14:00:00.000 +0100,NO2,SlCzestoArmK,39.005,18.826
2020-01-10 15:00:00.000 +0100,NO2,SlCzestoArmK,45.960,19.732
2020-01-10 16:00:00.000 +0100,NO2,SlCzestoArmK,44.796,20.765
2020-01-10 17:00:00.000 +0100,NO2,SlCzestoArmK,40.556,21.689
2020-01-10 18:00:00.000 +0100,NO2,SlCzestoArmK,36.684,22.289
2020-01-10 19:00:00.000 +0100,NO2,SlCzestoArmK,32.650,22.696
2020-01-10 20:00:00.000 +0100,NO2,SlCzestoArmK,29.781,22.553
2020-01-10 21:00:00.000 +0100,NO2,SlCzestoArmK,30.905,21.526
2020-01-10 22:00:00.000 +0100,NO2,SlCzestoArmK,25.464,19.395
2020-01-10 23:00:00.000 +0100,NO2,SlCzestoArmK,23.424,17.263
2020-01-11 00:00:00.000 +0100,NO2,SlCzestoArmK,21.956,16.214
2020-01-11 01:00:00.000 +0100,NO2,SlCzestoArmK,19.351,16.119
2020-01-11 02:00:00.000 +0100,NO2,SlCzestoArmK,17.391,13.678
2020-01-11 03:00:00.000 +0100,NO2,SlCzestoArmK,16.663,14.138
2020-01-11 04:00:00.000 +0100,NO2,SlCzestoArmK,16.658,14.213
2020-01-11 05:00:00.000 +0100,NO2,SlCzestoArmK,16.400,14.211
2020-01-11 06:00:00.000 +0100,NO2,SlCzestoArmK,19.240,13.965
2020-01-11 07:00:00.000 +0100,NO2,SlCzestoArmK,16.212,13.737
2020-01-11 08:00:00.000 +0100,NO2,SlCzestoArmK,23.433,13.843
2020-01-11 09:00:00.000 +0100,NO2,SlCzestoArmK,25.487,14.624
2020-01-11 10:00:00.000 +0100,NO2,SlCzestoArmK,29.304,15.328
2020-01-11 11:00:00.000 +0100,NO2,SlCzestoArmK,33.764,15.870
2020-01-11 12:00:00.000 +0100,NO2,SlCzestoArmK,31.218,16.368
2020-01-11 13:00:00.000 +0100,NO2,SlCzestoArmK,34.836,16.701
2020-01-11 14:00:00.000 +0100,NO2,SlCzestoArmK,39.718,15.436
2020-01-11 15:00:00.000 +0100,NO2,SlCzestoArmK,50.470,16.618
2020-01-11 16:00:00.000 +0100,NO2,SlCzestoArmK,46.510,18.101
2020-01-11 17:00:00.000 +0100,NO2,SlCzestoArmK,38.935,19.136
2020-01-11 18:00:00.000 +0100,NO2,SlCzestoArmK,40.289,19.761
2020-01-11 19:00:00.000 +0100,NO2,SlCzestoArmK,38.174,23.651
2020-01-11 20:00:00.000 +0100,NO2,SlCzestoArmK,26.999,34.017
2020-01-11 21:00:00.000 +0100,NO2,SlCzestoArmK,24.882,44.834
2020-01-11 22:00:00.000 +0100,NO2,SlCzestoArmK,22.416,53.542
2020-01-11 23:00:00.000 +0100,NO2,SlCzestoArmK,21.450,57.423
2020-01-12 00:00:00.000 +0100,NO2,SlCzestoArmK,23.078,50.404
2020-01-12 01:00:00.000 +0100,NO2,SlCzestoArmK,22.609,44.568
2020-01-12 02:00:00.000 +0100,NO2,SlCzestoArmK,17.831,38.241
2020-01-12 03:00:00.000 +0100,NO2,SlCzestoArmK,18.705,18.263
2020-01-12 04:00:00.000 +0100,NO2,SlCzestoArmK,23.355,19.229
2020-01-12 05:00:00.000 +0100,NO2,SlCzestoArmK,21.406,33.099
2020-01-12 06:00:00.000 +0100,NO2,SlCzestoArmK,20.523,28.687
2020-01-12 07:00:00.000 +0100,NO2,SlCzestoArmK,16.971,22.681
2020-01-12 08:00:00.000 +0100,NO2,SlCzestoArmK,17.604,22.222
2020-01-12 09:00:00.000 +0100,NO2,SlCzestoArmK,16.553,25.623
2020-01-12 10:00:00.000 +0100,NO2,SlCzestoArmK,14.188,23.131
2020-01-12 11:00:00.000 +0100,NO2,SlCzestoArmK,13.835,16.876
2020-01-12 12:00:00.000 +0100,NO2,SlCzestoArmK,15.952,15.220
2020-01-12 13:00:00.000 +0100,NO2,SlCzestoArmK,19.673,15.082
2020-01-12 14:00:00.000 +0100,NO2,SlCzestoArmK,19.484,15.374
2020-01-12 15:00:00.000 +0100,NO2,SlCzestoArmK,22.944,15.504
2020-01-12 16:00:00.000 +0100,NO2,SlCzestoArmK,24.846,15.872
2020-01-12 17:00:00.000 +0100,NO2,SlCzestoArmK,24.601,16.101
2020-01-12 18:00:00.000 +0100,NO2,SlCzestoArmK,20.206,16.435
2020-01-12 19:00:00.000 +0100,NO2,SlCzestoArmK,18.050,17.559
2020-01-12 20:00:00.000 +0100,NO2,SlCzestoArmK,14.820,18.088
2020-01-12 21:00:00.000 +0100,NO2,SlCzestoArmK,13.048,18.465
2020-01-12 22:00:00.000 +0100,NO2,SlCzestoArmK,12.573,18.811
2020-01-12 23:00:00.000 +0100,NO2,SlCzestoArmK,10.296,18.402
2020-01-13 00:00:00.000 +0100,NO2,SlCzestoArmK,11.986,17.650
2020-01-13 01:00:00.000 +0100,NO2,SlCzestoArmK,9.615,16.911
2020-01-13 02:00:00.000 +0100,NO2,SlCzestoArmK,11.081,16.152
2020-01-13 03:00:00.000 +0100,NO2,SlCzestoArmK,10.956,16.150
2020-01-13 04:00:00.000 +0100,NO2,SlCzestoArmK,13.745,16.363
2020-01-13 05:00:00.000 +0100,NO2,SlCzestoArmK,19.544,17.013
2020-01-13 06:00:00.000 +0100,NO2,SlCzestoArmK,28.296,17.044
2020-01-13 07:00:00.000 +0100,NO2,SlCzestoArmK,31.477,17.476
2020-01-13 08:00:00.000 +0100,NO2,SlCzestoArmK,33.549,19.181
2020-01-13 09:00:00.000 +0100,NO2,SlCzestoArmK,36.864,21.123
2020-01-13 10:00:00.000 +0100,NO2,SlCzestoArmK,35.010,22.116
2020-01-13 11:00:00.000 +0100,NO2,SlCzestoArmK,35.003,22.604
2020-01-13 12:00:00.000 +0100,NO2,SlCzestoArmK,36.053,22.592
2020-01-13 13:00:00.000 +0100,NO2,SlCzestoArmK,39.278,21.152
2020-01-13 14:00:00.000 +0100,NO2,SlCzestoArmK,49.610,20.244
2020-01-13 15:00:00.000 +0100,NO2,SlCzestoArmK,43.589,21.932
2020-01-13 16:00:00.000 +0100,NO2,SlCzestoArmK,47.593,24.640
2020-01-13 17:00:00.000 +0100,NO2,SlCzestoArmK,52.853,28.893
2020-01-13 18:00:00.000 +0100,NO2,SlCzestoArmK,51.388,31.746
2020-01-13 19:00:00.000 +0100,NO2,SlCzestoArmK,50.194,31.315
2020-01-13 20:00:00.000 +0100,NO2,SlCzestoArmK,47.815,32.228
2020-01-13 21:00:00.000 +0100,NO2,SlCzestoArmK,46.148,31.440
2020-01-13 22:00:00.000 +0100,NO2,SlCzestoArmK,42.941,30.056
2020-01-13 23:00:00.000 +0100,NO2,SlCzestoArmK,40.178,29.660
2020-01-14 00:00:00.000 +0100,NO2,SlCzestoArmK,36.185,28.938
2020-01-14 01:00:00.000 +0100,NO2,SlCzestoArmK,30.117,27.671
2020-01-14 02:00:00.000 +0100,NO2,SlCzestoArmK,28.141,25.668
2020-01-14 03:00:00.000 +0100,NO2,SlCzestoArmK,15.835,19.666
2020-01-14 04:00:00.000 +0100,NO2,SlCzestoArmK,14.171,16.319
2020-01-14 05:00:00.000 +0100,NO2,SlCzestoArmK,26.889,15.657
2020-01-14 06:00:00.000 +0100,NO2,SlCzestoArmK,35.173,16.841
2020-01-14 07:00:00.000 +0100,NO2,SlCzestoArmK,45.910,20.733
2020-01-14 08:00:00.000 +0100,NO2,SlCzestoArmK,46.035,23.776
2020-01-14 09:00:00.000 +0100,NO2,SlCzestoArmK,35.427,21.619
2020-01-14 10:00:00.000 +0100,NO2,SlCzestoArmK,28.417,19.729
2020-01-14 11:00:00.000 +0100,NO2,SlCzestoArmK,27.488,17.996
2020-01-14 12:00:00.000 +0100,NO2,SlCzestoArmK,24.470,16.119
2020-01-14 13:00:00.000 +0100,NO2,SlCzestoArmK,29.727,15.613
2020-01-14 14:00:00.000 +0100,NO2,SlCzestoArmK,29.213,16.296
2020-01-14 15:00:00.000 +0100,NO2,SlCzestoArmK,32.789,18.692
2020-01-14 16:00:00.000 +0100,NO2,SlCzestoArmK,47.110,20.471
2020-01-14 17:00:00.000 +0100,NO2,SlCzestoArmK,45.356,21.140
2020-01-14 18:00:00.000 +0100,NO2,SlCzestoArmK,40.675,21.089
2020-01-14 19:00:00.000 +0100,NO2,SlCzestoArmK,35.660,20.949
2020-01-14 20:00:00.000 +0100,NO2,SlCzestoArmK,30.974,21.102
2020-01-14 21:00:00.000 +0100,NO2,SlCzestoArmK,30.388,20.239
2020-01-14 22:00:00.000 +0100,NO2,SlCzestoArmK,31.323,19.272
2020-01-14 23:00:00.000 +0100,NO2,SlCzestoArmK,27.855,18.522
2020-01-15 00:00:00.000 +0100,NO2,SlCzestoArmK,22.927,17.803
2020-01-15 01:00:00.000 +0100,NO2,SlCzestoArmK,20.238,16.862
2020-01-15 02:00:00.000 +0100,NO2,SlCzestoArmK,18.875,15.946
2020-01-15 03:00:00.000 +0100,NO2,SlCzestoArmK,18.546,15.981
2020-01-15 04:00:00.000 +0100,NO2,SlCzestoArmK,17.713,19.298
2020-01-15 05:00:00.000 +0100,NO2,SlCzestoArmK,26.357,19.107
2020-01-15 06:00:00.000 +0100,NO2,SlCzestoArmK,29.103,17.955
2020-01-15 07:00:00.000 +0100,NO2,SlCzestoArmK,39.513,17.788
2020-01-15 08:00:00.000 +0100,NO2,SlCzestoArmK,42.692,17.850
2020-01-15 09:00:00.000 +0100,NO2,SlCzestoArmK,37.856,18.162
2020-01-15 10:00:00.000 +0100,NO2,SlCzestoArmK,31.479,17.729
2020-01-15 11:00:00.000 +0100,NO2,SlCzestoArmK,28.672,17.342
2020-01-15 12:00:00.000 +0100,NO2,SlCzestoArmK,26.959,16.852
2020-01-15 13:00:00.000 +0100,NO2,SlCzestoArmK,29.099,16.670
2020-01-15 14:00:00.000 +0100,NO2,SlCzestoArmK,32.395,16.992
2020-01-15 15:00:00.000 +0100,NO2,SlCzestoArmK,36.406,18.161
2020-01-15 16:00:00.000 +0100,NO2,SlCzestoArmK,47.558,19.892
2020-01-15 17:00:00.000 +0100,NO2,SlCzestoArmK,46.543,19.934
2020-01-15 18:00:00.000 +0100,NO2,SlCzestoArmK,36.858,19.148
2020-01-15 19:00:00.000 +0100,NO2,SlCzestoArmK,31.483,19.784
2020-01-15 20:00:00.000 +0100,NO2,SlCzestoArmK,28.034,19.963
2020-01-15 21:00:00.000 +0100,NO2,SlCzestoArmK,20.946,19.593
2020-01-15 22:00:00.000 +0100,NO2,SlCzestoArmK,17.893,18.872
2020-01-15 23:00:00.000 +0100,NO2,SlCzestoArmK,12.587,17.844
2020-01-16 00:00:00.000 +0100,NO2,SlCzestoArmK,9.806,16.934
2020-01-16 01:00:00.000 +0100,NO2,SlCzestoArmK,9.496,16.318
2020-01-16 02:00:00.000 +0100,NO2,SlCzestoArmK,10.453,15.549
2020-01-16 03:00:00.000 +0100,NO2,SlCzestoArmK,10.892,15.140
2020-01-16 04:00:00.000 +0100,NO2,SlCzestoArmK,18.792,15.238
2020-01-16 05:00:00.000 +0100,NO2,SlCzestoArmK,28.755,15.919
2020-01-16 06:00:00.000 +0100,NO2,SlCzestoArmK,38.090,16.901
2020-01-16 07:00:00.000 +0100,NO2,SlCzestoArmK,47.045,17.811
2020-01-16 08:00:00.000 +0100,NO2,SlCzestoArmK,44.802,19.154
2020-01-16 09:00:00.000 +0100,NO2,SlCzestoArmK,50.557,22.346
2020-01-16 10:00:00.000 +0100,NO2,SlCzestoArmK,45.648,45.273
2020-01-16 11:00:00.000 +0100,NO2,SlCzestoArmK,39.959,54.252
2020-01-16 12:00:00.000 +0100,NO2,SlCzestoArmK,46.431,55.899
2020-01-16 13:00:00.000 +0100,NO2,SlCzestoArmK,39.915,38.831
2020-01-16 14:00:00.000 +0100,NO2,SlCzestoArmK,46.079,33.299
2020-01-16 15:00:00.000 +0100,NO2,SlCzestoArmK,63.465,36.090
2020-01-16 16:00:00.000 +0100,NO2,SlCzestoArmK,67.580,32.352
2020-01-16 17:00:00.000 +0100,NO2,SlCzestoArmK,139.115,35.855
2020-01-16 18:00:00.000 +0100,NO2,SlCzestoArmK,134.181,39.192
2020-01-16 19:00:00.000 +0100,NO2,SlCzestoArmK,105.946,54.556
2020-01-16 20:00:00.000 +0100,NO2,SlCzestoArmK,85.217,67.706
2020-01-16 21:00:00.000 +0100,NO2,SlCzestoArmK,66.600,78.642
2020-01-16 22:00:00.000 +0100,NO2,SlCzestoArmK,68.484,85.775
2020-01-16 23:00:00.000 +0100,NO2,SlCzestoArmK,57.977,84.897
2020-01-17 00:00:00.000 +0100,NO2,SlCzestoArmK,46.721,75.734
2020-01-17 01:00:00.000 +0100,NO2,SlCzestoArmK,40.157,67.300
2020-01-17 02:00:00.000 +0100,NO2,SlCzestoArmK,40.203,62.636
2020-01-17 03:00:00.000 +0100,NO2,SlCzestoArmK,38.202,50.158
2020-01-17 04:00:00.000 +0100,NO2,SlCzestoArmK,41.524,46.737
2020-01-17 05:00:00.000 +0100,NO2,SlCzestoArmK,49.206,43.548
2020-01-17 06:00:00.000 +0100,NO2,SlCzestoArmK,49.565,44.877
2020-01-17 07:00:00.000 +0100,NO2,SlCzestoArmK,50.754,49.557
2020-01-17 08:00:00.000 +0100,NO2,SlCzestoArmK,39.465,45.316
2020-01-17 09:00:00.000 +0100,NO2,SlCzestoArmK,41.247,25.476
2020-01-17 10:00:00.000 +0100,NO2,SlCzestoArmK,41.247,22.356
2020-01-17 11:00:00.000 +0100,NO2,SlCzestoArmK,39.127,22.965
2020-01-17 12:00:00.000 +0100,NO2,SlCzestoArmK,32.167,22.617
2020-01-17 13:00:00.000 +0100,NO2,SlCzestoArmK,28.083,20.594
2020-01-17 14:00:00.000 +0100,NO2,SlCzestoArmK,36.018,20.785
2020-01-17 15:00:00.000 +0100,NO2,SlCzestoArmK,43.994,23.261
2020-01-17 16:00:00.000 +0100,NO2,SlCzestoArmK,47.824,28.712
2020-01-17 17:00:00.000 +0100,NO2,SlCzestoArmK,46.260,44.857
2020-01-17 18:00:00.000 +0100,NO2,SlCzestoArmK,50.796,44.235
2020-01-17 19:00:00.000 +0100,NO2,SlCzestoArmK,44.832,35.777
2020-01-17 20:00:00.000 +0100,NO2,SlCzestoArmK,45.574,25.724
2020-01-17 21:00:00.000 +0100,NO2,SlCzestoArmK,53.538,20.421
2020-01-17 22:00:00.000 +0100,NO2,SlCzestoArmK,48.484,17.922
2020-01-17 23:00:00.000 +0100,NO2,SlCzestoArmK,31.013,16.490
2020-01-18 00:00:00.000 +0100,NO2,SlCzestoArmK,22.711,15.986
2020-01-18 01:00:00.000 +0100,NO2,SlCzestoArmK,15.635,15.907
2020-01-18 02:00:00.000 +0100,NO2,SlCzestoArmK,11.755,15.811
2020-01-18 03:00:00.000 +0100,NO2,SlCzestoArmK,9.554,15.588
2020-01-18 04:00:00.000 +0100,NO2,SlCzestoArmK,10.980,15.601
2020-01-18 05:00:00.000 +0100,NO2,SlCzestoArmK,16.474,15.657
2020-01-18 06:00:00.000 +0100,NO2,SlCzestoArmK,20.671,16.348
2020-01-18 07:00:00.000 +0100,NO2,SlCzestoArmK,22.275,16.741
2020-01-18 08:00:00.000 +0100,NO2,SlCzestoArmK,29.771,17.592
2020-01-18 09:00:00.000 +0100,NO2,SlCzestoArmK,36.746,19.278
2020-01-18 10:00:00.000 +0100,NO2,SlCzestoArmK,39.949,19.813
2020-01-18 11:00:00.000 +0100,NO2,SlCzestoArmK,36.906,18.648
2020-01-18 12:00:00.000 +0100,NO2,SlCzestoArmK,37.192,18.961
2020-01-18 13:00:00.000 +0100,NO2,SlCzestoArmK,42.598,19.726
2020-01-18 14:00:00.000 +0100,NO2,SlCzestoArmK,35.890,20.943
2020-01-18 15:00:00.000 +0100,NO2,SlCzestoArmK,41.787,23.494
2020-01-18 16:00:00.000 +0100,NO2,SlCzestoArmK,47.450,25.956
2020-01-18 17:00:00.000 +0100,NO2,SlCzestoArmK,39.406,27.261
2020-01-18 18:00:00.000 +0100,NO2,SlCzestoArmK,53.279,27.745
2020-01-18 19:00:00.000 +0100,NO2,SlCzestoArmK,58.801,26.946
2020-01-18 20:00:00.000 +0100,NO2,SlCzestoArmK,42.814,25.749
2020-01-18 21:00:00.000 +0100,NO2,SlCzestoArmK,41.545,24.263
2020-01-18 22:00:00.000 +0100,NO2,SlCzestoArmK,30.802,24.732
2020-01-18 23:00:00.000 +0100,NO2,SlCzestoArmK,37.982,25.311
2020-01-19 00:00:00.000 +0100,NO2,SlCzestoArmK,28.814,25.223
2020-01-19 01:00:00.000 +0100,NO2,SlCzestoArmK,26.891,24.806
2020-01-19 02:00:00.000 +0100,NO2,SlCzestoArmK,31.663,23.092
2020-01-19 03:00:00.000 +0100,NO2,SlCzestoArmK,24.583,21.951
2020-01-19 04:00:00.000 +0100,NO2,SlCzestoArmK,23.717,22.164
2020-01-19 05:00:00.000 +0100,NO2,SlCzestoArmK,23.386,22.925
2020-01-19 06:00:00.000 +0100,NO2,SlCzestoArmK,29.489,23.747
2020-01-19 07:00:00.000 +0100,NO2,SlCzestoArmK,35.881,23.623
2020-01-19 08:00:00.000 +0100,NO2,SlCzestoArmK,26.499,24.622
2020-01-19 09:00:00.000 +0100,NO2,SlCzestoArmK,22.791,27.844
2020-01-19 10:00:00.000 +0100,NO2,SlCzestoArmK,34.383,26.156
2020-01-19 11:00:00.000 +0100,NO2,SlCzestoArmK,35.200,21.766
2020-01-19 12:00:00.000 +0100,NO2,SlCzestoArmK,31.843,20.408
2020-01-19 13:00:00.000 +0100,NO2,SlCzestoArmK,38.712,20.915
2020-01-19 14:00:00.000 +0100,NO2,SlCzestoArmK,48.779,20.421
2020-01-19 15:00:00.000 +0100,NO2,SlCzestoArmK,55.833,19.981
2020-01-19 16:00:00.000 +0100,NO2,SlCzestoArmK,58.852,20.132
2020-01-19 17:00:00.000 +0100,NO2,SlCzestoArmK,43.532,21.739
2020-01-19 18:00:00.000 +0100,NO2,SlCzestoArmK,40.615,23.178
2020-01-19 19:00:00.000 +0100,NO2,SlCzestoArmK,42.388,23.820
2020-01-19 20:00:00.000 +0100,NO2,SlCzestoArmK,36.103,22.800
2020-01-19 21:00:00.000 +0100,NO2,SlCzestoArmK,34.123,21.894
2020-01-19 22:00:00.000 +0100,NO2,SlCzestoArmK,30.353,20.720
2020-01-19 23:00:00.000 +0100,NO2,SlCzestoArmK,20.159,20.329
2020-01-20 00:00:00.000 +0100,NO2,SlCzestoArmK,19.568,19.419
2020-01-20 01:00:00.000 +0100,NO2,SlCzestoArmK,17.976,18.674
2020-01-20 02:00:00.000 +0100,NO2,SlCzestoArmK,19.598,29.373
2020-01-20 03:00:00.000 +0100,NO2,SlCzestoArmK,24.509,31.772
2020-01-20 04:00:00.000 +0100,NO2,SlCzestoArmK,31.094,20.428
2020-01-20 05:00:00.000 +0100,NO2,SlCzestoArmK,53.999,15.869
2020-01-20 06:00:00.000 +0100,NO2,SlCzestoArmK,51.752,15.993
2020-01-20 07:00:00.000 +0100,NO2,SlCzestoArmK,56.158,17.226
2020-01-20 08:00:00.000 +0100,NO2,SlCzestoArmK,57.954,19.126
2020-01-20 09:00:00.000 +0100,NO2,SlCzestoArmK,64.017,22.494
2020-01-20 10:00:00.000 +0100,NO2,SlCzestoArmK,64.458,23.602
2020-01-20 11:00:00.000 +0100,NO2,SlCzestoArmK,57.000,20.480
2020-01-20 12:00:00.000 +0100,NO2,SlCzestoArmK,52.836,20.616
2020-01-20 13:00:00.000 +0100,NO2,SlCzestoArmK,60.350,19.071
2020-01-20 14:00:00.000 +0100,NO2,SlCzestoArmK,58.471,16.078
2020-01-20 15:00:00.000 +0100,NO2,SlCzestoArmK,58.273,16.455
2020-01-20 16:00:00.000 +0100,NO2,SlCzestoArmK,74.643,17.883
